job_id,model_name,seed_id,sample_id,dG_separated,dG_cross,sc_value,nres_all,nres_int,total_score,binding_energy
8r1t_D,af3,42,1,52.2128,-5.6348,0.7082,326,51,-287.6827,-57.8476
8r1t_D,af3,42,2,70.8086,-4.8355,0.7509,326,49,-273.7296,-75.6441
8r1t_D,af3,42,3,113.0143,60.7643,0.7083,326,52,-215.9274,-52.25
8r1t_D,af3,42,4,22.8397,-25.184,0.7249,326,51,-264.0025,-48.0237
8r1t_D,af3,42,5,58.2953,3.079,0.7579,326,52,-208.4072,-55.2163
8r1t_D,af3,42,6,48.8536,-2.1695,0.72,326,50,-158.8832,-51.0231
8r1t_D,af3,42,7,92.1838,18.5726,0.7349,326,51,-208.2366,-73.6112
8r1t_D,af3,42,8,55.3196,-3.1655,0.7016,326,52,-262.5731,-58.4851
8r1t_D,af3,42,9,42.0308,-9.3094,0.6909,326,51,-294.1989,-51.3402
8r1t_D,af3,777,0,485.181,229.1478,0.6721,326,56,2595.4734,-256.0332
8r1t_D,af3,777,1,40.7614,-2.9836,0.7308,326,47,-284.1305,-43.745
8r1t_D,af3,777,2,72.0602,-3.4729,0.6817,326,54,569.1116,-75.5331
8r1t_D,af3,777,3,46.6935,-7.8721,0.7163,326,47,-274.3012,-54.5656
8r1t_D,af3,777,4,46.3367,-10.3869,0.7755,326,50,-237.8092,-56.7236
8r1t_D,af3,777,5,472.0889,62.6121,0.6672,326,59,805.3082,-409.4768
8r1t_D,af3,777,6,41.9787,2.3987,0.7166,326,48,-307.6715,-39.58
8r1t_D,af3,777,7,78.8771,26.1935,0.7538,326,50,-233.3525,-52.6836
8r1t_D,af3,777,8,28.5032,-16.9345,0.7339,326,45,-253.7782,-45.4377
8r1t_D,af3,777,9,48.4506,-4.8872,0.7051,326,50,-248.914,-53.3378
8r1t_D,af3,25107,0,41.6325,-12.5818,0.699,326,51,-275.0534,-54.2143
8r1t_D,af3,25107,1,36.9057,-14.2071,0.6899,326,50,-260.3379,-51.1128
8r1t_D,af3,25107,2,70.7451,17.9265,0.6926,326,45,-273.7443,-52.8186
8r1t_D,af3,25107,3,56.883,-9.8059,0.6979,326,51,-288.5375,-66.6889
8r1t_D,af3,25107,4,60.3698,6.0314,0.7101,326,50,-235.1585,-54.3384
8r1t_D,af3,25107,5,53.3725,-7.5515,0.743,326,52,-249.5624,-60.924
8r1t_D,af3,25107,6,162.2484,97.2126,0.6846,326,48,108.6212,-65.0358
8r1t_D,af3,25107,7,122.7106,76.5937,0.6962,326,46,-151.1642,-46.1169
8r1t_D,af3,25107,8,1545.1884,66.3746,0.6296,326,49,2950.872,-1478.8138
8r1t_D,af3,25107,9,79.9759,22.8362,0.6891,326,49,-235.0682,-57.1397
8r1t_D,af3,91791,0,62.2091,-1.1745,0.7167,326,51,-226.1476,-63.3836
8r1t_D,af3,91791,1,82.633,38.0688,0.7261,326,56,-17.9192,-44.5642
8r1t_D,af3,91791,2,81.1623,25.5342,0.7261,326,50,-256.1309,-55.6281
8r1t_D,af3,91791,3,49.5513,8.7082,0.7473,326,49,-270.7239,-40.8431
8r1t_D,af3,91791,4,55.0181,-1.1314,0.743,326,50,-245.563,-56.1495
8r1t_D,af3,91791,5,49.7984,-2.2396,0.7426,326,51,-265.117,-52.038
8r1t_D,af3,91791,6,19.0245,-15.9086,0.7407,326,45,-300.4086,-34.9331
8r1t_D,af3,91791,7,28.34,-25.2089,0.7293,326,51,-245.5979,-53.5489
8r1t_D,af3,91791,8,105.907,0.5006,0.7343,326,47,-141.9059,-105.4064
8r1t_D,af3,91791,9,52.5286,-0.6729,0.7425,326,51,-293.1522,-53.2015
8r1t_D,af3,34897,0,59.2284,9.7363,0.706,326,51,-276.6313,-49.4921
8r1t_D,af3,34897,1,43.7954,-9.545,0.758,326,51,-280.9625,-53.3404
8r1t_D,af3,34897,2,87.6876,32.3608,0.7102,326,51,-226.1273,-55.3268
8r1t_D,af3,34897,3,93.3195,8.1146,0.7686,326,46,-235.5578,-85.2049
8r1t_D,af3,34897,4,80.8255,-0.7091,0.7213,326,51,412.1471,-81.5346
8r1t_D,af3,34897,5,56.4547,-0.6493,0.7534,326,52,-245.9063,-57.104
8r1t_D,af3,34897,6,70.4172,20.8213,0.6608,326,47,-240.9454,-49.5959
8r1t_D,af3,34897,7,60.7242,20.5872,0.6796,326,47,-237.791,-40.137
8r1t_D,af3,34897,8,68.9002,16.6487,0.693,326,54,-207.0913,-52.2515
8r1t_D,af3,34897,9,122.382,83.1825,0.7413,326,45,-186.933,-39.1995
8r1t_D,af3,9999,0,66.6817,11.6895,0.7124,326,51,-275.7044,-54.9922
8r1t_D,af3,9999,1,146.5871,69.736,0.7212,326,48,-122.5299,-76.8511
8r1t_D,af3,9999,2,46.3804,-8.7545,0.7209,326,51,-286.2235,-55.1349
8r1t_D,af3,9999,3,287.8207,-12.7079,0.6839,326,55,376.4768,-300.5286
8r1t_D,af3,9999,4,55.1439,3.9617,0.7377,326,51,-264.1037,-51.1822
8r1t_D,af3,9999,5,47.9678,-0.9012,0.7091,326,51,-312.016,-48.869
8r1t_D,af3,9999,6,196.0029,15.3525,0.6564,326,54,-15.1226,-180.6504
8r1t_D,af3,9999,7,66.2477,23.6404,0.7242,326,46,-272.5345,-42.6073
8r1t_D,af3,9999,8,81.2509,43.3848,0.7885,326,52,-399.2744,-37.8661
8r1t_D,af3,9999,9,71.6603,11.5302,0.691,326,49,-250.8131,-60.1301
8r1t_D,af3,100,0,61.0221,8.0895,0.6946,326,48,-259.6622,-52.9326
8r1t_D,af3,100,1,45.5493,-0.9239,0.7678,326,46,-250.5181,-46.4732
8r1t_D,af3,100,2,52.757,-14.3975,0.7247,326,52,-127.0677,-67.1545
8r1t_D,af3,100,3,58.924,9.4615,0.7299,326,51,-256.817,-49.4625
8r1t_D,af3,100,4,67.5962,13.6961,0.6635,326,49,-262.9193,-53.9001
8r1t_D,af3,100,5,122.7132,79.8603,0.6893,326,47,-184.2653,-42.8529
8r1t_D,af3,100,6,109.8072,49.4509,0.6809,326,51,-233.1338,-60.3563
8r1t_D,af3,100,7,98.8077,37.8325,0.739,326,56,-242.4318,-60.9752
8r1t_D,af3,100,8,44.77,3.8944,0.725,326,46,-283.0862,-40.8756
8r1t_D,af3,100,9,99.7214,28.2564,0.6967,326,51,-226.3889,-71.465
8r1t_D,af3,52,0,46.9207,-5.0445,0.7176,326,52,-231.7865,-51.9652
8r1t_D,af3,52,1,81.185,17.9085,0.7256,326,52,-178.3662,-63.2765
8r1t_D,af3,52,2,44.705,-5.2187,0.7264,326,52,-274.2551,-49.9237
8r1t_D,af3,52,3,53.352,1.9456,0.6949,326,50,-239.5138,-51.4064
8r1t_D,af3,52,4,81.8732,7.5878,0.7395,326,48,-238.5599,-74.2854
8r1t_D,af3,52,5,54.8236,11.3443,0.7468,326,46,-248.747,-43.4793
8r1t_D,af3,52,6,152.8956,3.3687,0.7695,326,49,-193.428,-149.5269
8r1t_D,af3,52,7,71.5631,12.7211,0.7553,326,51,-248.6482,-58.842
8r1t_D,af3,52,8,23.1127,-19.3556,0.6953,326,47,-308.7953,-42.4683
8r1t_D,af3,52,9,113.9032,16.0522,0.7079,326,51,-179.5991,-97.851
8r1t_D,af3,2025,0,57.8479,8.3371,0.7367,326,48,-246.5126,-49.5108
8r1t_D,af3,2025,1,41.3772,-10.5557,0.7213,326,50,-266.322,-51.9329
8r1t_D,af3,2025,2,78.6457,26.1974,0.6968,326,51,-257.1238,-52.4483
8r1t_D,af3,2025,3,19.7074,-23.7472,0.7194,326,48,-286.4581,-43.4546
8r1t_D,af3,2025,4,291.336,187.2756,0.6154,326,54,194.5337,-104.0604
8r1t_D,af3,2025,5,39.8594,-14.6614,0.7718,326,50,-308.1194,-54.5208
8r1t_D,af3,2025,6,65.4401,6.9039,0.7054,326,51,-249.7725,-58.5362
8r1t_D,af3,2025,7,64.4132,17.5699,0.7277,326,49,-183.0517,-46.8433
8r1t_D,af3,2025,8,147.9171,89.2807,0.7232,326,49,-178.4151,-58.6364
8r1t_D,af3,2025,9,94.4687,12.2637,0.695,326,51,-224.2211,-82.205
8r1t_D,af3,1000,0,39.2676,-12.1103,0.6478,326,51,-280.7515,-51.3779
8r1t_D,af3,1000,1,43.4751,-6.7218,0.7606,326,47,-305.0616,-50.1969
8r1t_D,af3,1000,2,22.0605,-21.727,0.7027,326,47,-237.1314,-43.7875
8r1t_D,af3,1000,3,58.8284,0.6756,0.7077,326,52,-219.7245,-58.1528
8r1t_D,af3,1000,4,127.1335,69.0667,0.7055,326,48,-166.8751,-58.0668
8r1t_D,af3,1000,5,65.417,8.0611,0.644,326,50,-269.3771,-57.3559
8r1t_D,af3,1000,6,133.5785,74.1159,0.73,326,51,-205.5595,-59.4626
8r1t_D,af3,1000,7,31.9479,-16.9714,0.671,326,49,-306.1139,-48.9193
8r1t_D,af3,1000,8,90.1202,43.9014,0.6957,326,51,-213.928,-46.2188
8r1t_D,af3,1000,9,70.0099,4.2969,0.7319,326,47,-146.3373,-65.713
8ral_C,af3,1,0,22.5981,-23.8828,0.7789,431,88,-369.7998,-46.4809
8ral_C,af3,1,1,-10.7609,-48.6589,0.7913,431,89,-297.9347,-37.898
8ral_C,af3,1,2,-12.9792,-52.0223,0.7847,431,88,-359.6936,-39.0431
8ral_C,af3,1,3,-27.6245,-69.89,0.7927,431,89,-424.5946,-42.2655
8ral_C,af3,1,4,1.8859,-39.2427,0.7865,431,86,-317.7159,-41.1286
8ral_C,af3,1,5,-9.1282,-58.2239,0.794,431,88,-378.9357,-49.0957
8ral_C,af3,1,6,-6.0644,-58.9686,0.7803,431,96,-439.0425,-52.9042
8ral_C,af3,1,7,8.153,-43.986,0.7899,431,92,-364.3291,-52.139
8ral_C,af3,1,8,1.0287,-44.5993,0.7703,431,91,-314.2873,-45.628
8ral_C,af3,1,9,49.9747,-41.5178,0.7814,431,97,-399.8485,-91.4925
8ral_C,af3,2,0,-24.4801,-59.8521,0.7793,431,88,-238.6933,-35.372
8ral_C,af3,2,1,-14.0424,-51.203,0.7847,431,89,-409.512,-37.1606
8ral_C,af3,2,2,-23.7925,-65.9313,0.7835,431,88,-383.7731,-42.1388
8ral_C,af3,2,3,-24.1981,-72.1142,0.7854,431,87,-312.5376,-47.9161
8ral_C,af3,2,4,-26.9689,-66.8586,0.7866,431,88,-462.2566,-39.8897
8ral_C,af3,2,5,8.1051,-56.7926,0.7854,431,87,-331.5091,-64.8977
8ral_C,af3,2,6,-14.589,-56.529,0.7997,431,88,-398.9851,-41.94
8ral_C,af3,2,7,13.6239,-37.8035,0.7864,431,88,-387.9839,-51.4274
8ral_C,af3,2,8,4.054,-34.6357,0.7778,431,88,-361.9031,-38.6897
8ral_C,af3,2,9,2.521,-48.6753,0.7836,431,95,-434.9697,-51.1963
8ral_C,af3,3,0,-30.3846,-70.3479,0.7804,431,89,-202.7469,-39.9633
8ral_C,af3,3,1,25.8013,-52.1314,0.7786,431,88,-318.1398,-77.9327
8ral_C,af3,3,2,-2.6966,-41.6239,0.7815,431,88,-113.9429,-38.9273
8ral_C,af3,3,3,11.4881,-44.0118,0.7888,431,88,-375.834,-55.4999
8ral_C,af3,3,4,-14.5213,-76.3674,0.7913,431,91,-439.9628,-61.8461
8ral_C,af3,3,5,-10.9327,-48.0628,0.7905,431,88,-382.4734,-37.1301
8ral_C,af3,3,6,-22.047,-60.8953,0.7862,431,87,-319.1487,-38.8483
8ral_C,af3,3,7,-14.357,-60.7112,0.7773,431,96,-441.0422,-46.3542
8ral_C,af3,3,8,-6.9584,-40.1844,0.7837,431,88,-98.4875,-33.226
8ral_C,af3,3,9,1.4321,-47.1546,0.7824,431,89,-73.0548,-48.5867
8ral_C,af3,4,0,-6.7087,-58.0153,0.793,431,92,-405.2718,-51.3066
8ral_C,af3,4,1,-14.5022,-50.586,0.7836,431,89,-341.6341,-36.0838
8ral_C,af3,4,2,-6.6745,-49.0609,0.783,431,88,-382.1942,-42.3864
8ral_C,af3,4,3,-11.9834,-65.7688,0.782,431,87,-347.4954,-53.7854
8ral_C,af3,4,4,-13.9843,-58.8142,0.7856,431,89,-248.7424,-44.8299
8ral_C,af3,4,5,-21.4215,-58.0284,0.7792,431,88,-421.7704,-36.6069
8ral_C,af3,4,6,-10.5773,-52.3547,0.7904,431,88,-387.8907,-41.7774
8ral_C,af3,4,7,-2.9971,-46.0231,0.7852,431,88,-312.032,-43.026
8ral_C,af3,4,8,-23.5756,-65.0265,0.7911,431,87,-388.4619,-41.4509
8ral_C,af3,4,9,-25.9657,-69.7419,0.7913,431,88,-406.8447,-43.7762
8ral_C,af3,5,0,-24.4987,-68.8866,0.7708,431,87,-307.3869,-44.3879
8ral_C,af3,5,1,-15.7777,-63.0188,0.7841,431,92,-377.8434,-47.2411
8ral_C,af3,5,2,-9.0437,-51.0161,0.7897,431,88,-316.9959,-41.9724
8ral_C,af3,5,3,-21.4205,-70.7838,0.7948,431,92,-436.6232,-49.3633
8ral_C,af3,5,4,-11.8487,-53.8637,0.7821,431,88,-358.8964,-42.015
8ral_C,af3,5,5,-15.8011,-66.6297,0.7778,431,89,-284.2168,-50.8286
8ral_C,af3,5,6,-31.6147,-69.1099,0.7953,431,88,-388.1418,-37.4952
8ral_C,af3,5,7,16.0138,-56.0789,0.7861,431,89,-307.5264,-72.0927
8ral_C,af3,5,8,-16.6913,-51.2934,0.7816,431,87,-339.7377,-34.6021
8ral_C,af3,5,9,-8.7965,-56.3071,0.7871,431,89,-354.5983,-47.5106
8ral_C,af3,6,0,-19.8498,-57.94,0.7829,431,88,-408.21,-38.0902
8ral_C,af3,6,1,-0.039,-58.207,0.7715,431,87,-388.0677,-58.168
8ral_C,af3,6,2,-0.3157,-37.7544,0.7716,431,87,-357.8932,-37.4387
8ral_C,af3,6,3,-14.1168,-58.9139,0.7828,431,87,-410.786,-44.7971
8ral_C,af3,6,4,-2.1596,-52.6368,0.789,431,91,-356.9386,-50.4772
8ral_C,af3,6,5,-22.2905,-58.003,0.7805,431,89,-409.9958,-35.7125
8ral_C,af3,6,6,-24.4663,-58.1944,0.7778,431,88,-412.9122,-33.7281
8ral_C,af3,6,7,-0.9756,-46.2934,0.7738,431,88,-371.3449,-45.3178
8ral_C,af3,6,8,3.3778,-56.1752,0.7795,431,87,-160.092,-59.553
8ral_C,af3,6,9,-11.7154,-59.2648,0.7928,431,93,-449.1467,-47.5494
8ral_C,af3,7,0,-11.0457,-60.3005,0.7895,431,89,-84.0479,-49.2548
8ral_C,af3,7,1,35.3777,-38.8105,0.7845,431,88,-259.965,-74.1882
8ral_C,af3,7,2,11.4635,-41.6948,0.7856,431,95,-393.649,-53.1583
8ral_C,af3,7,3,-11.7125,-61.046,0.7746,431,87,-269.8909,-49.3335
8ral_C,af3,7,4,3.5482,-42.5126,0.7744,431,87,-423.7966,-46.0608
8ral_C,af3,7,5,-22.3501,-55.1503,0.7801,431,87,-249.9221,-32.8002
8ral_C,af3,7,6,1.0075,-53.5179,0.7801,431,88,-378.9848,-54.5254
8ral_C,af3,7,7,-1.48,-45.5298,0.7698,431,88,-369.7722,-44.0498
8ral_C,af3,7,8,6.7454,-39.9949,0.7896,431,89,-362.2169,-46.7403
8ral_C,af3,7,9,-28.2163,-73.662,0.7801,431,89,-311.0142,-45.4457
8ral_C,af3,8,0,73.8989,-21.3822,0.7832,431,88,-224.1788,-95.2811
8ral_C,af3,8,1,13.1629,-60.0134,0.7847,431,88,-238.1593,-73.1763
8ral_C,af3,8,2,-5.1572,-43.2931,0.7892,431,89,-353.3424,-38.1359
8ral_C,af3,8,3,-17.0828,-64.3508,0.7842,431,89,-345.8403,-47.268
8ral_C,af3,8,4,1.1155,-60.657,0.7916,431,87,-321.4267,-61.7725
8ral_C,af3,8,5,-14.0575,-50.1402,0.7802,431,88,-384.2506,-36.0827
8ral_C,af3,8,6,5.7067,-38.6739,0.7844,431,87,-349.8744,-44.3806
8ral_C,af3,8,7,-12.4147,-55.8213,0.7776,431,87,-277.2608,-43.4066
8ral_C,af3,8,8,-15.945,-60.3256,0.7898,431,89,777.9424,-44.3806
8ral_C,af3,8,9,-7.1238,-66.29,0.7852,431,97,-385.0251,-59.1662
8ral_C,af3,9,0,-26.2516,-65.946,0.7752,431,89,-410.7411,-39.6944
8ral_C,af3,9,1,4.0142,-43.9242,0.7786,431,88,-338.2114,-47.9384
8ral_C,af3,9,2,-13.5792,-52.7918,0.777,431,88,-402.0235,-39.2126
8ral_C,af3,9,3,-9.2783,-54.601,0.7815,431,86,-384.7729,-45.3227
8ral_C,af3,9,4,21.5127,-46.6025,0.7752,431,89,-367.8998,-68.1152
8ral_C,af3,9,5,-15.7952,-59.8206,0.7741,431,88,-342.9892,-44.0254
8ral_C,af3,9,6,-1.4226,-50.9727,0.7869,431,92,-220.1162,-49.5501
8ral_C,af3,9,7,-22.7777,-69.6076,0.7828,431,95,-371.2212,-46.8299
8ral_C,af3,9,8,-18.0149,-55.4744,0.773,431,89,-404.2652,-37.4595
8ral_C,af3,9,9,-4.9267,-54.5714,0.7847,431,86,-277.6435,-49.6447
8ral_C,af3,10,0,-16.1629,-63.9558,0.7738,431,88,-381.2968,-47.7929
8ral_C,af3,10,1,-20.0151,-56.9137,0.7783,431,88,-401.1152,-36.8986
8ral_C,af3,10,2,-12.5216,-57.727,0.793,431,88,-381.3847,-45.2054
8ral_C,af3,10,3,-4.4967,-54.0369,0.7767,431,97,-405.8956,-49.5402
8ral_C,af3,10,4,-21.676,-68.604,0.7934,431,96,-442.5621,-46.928
8ral_C,af3,10,5,-4.6678,-62.4982,0.7634,431,95,-460.6064,-57.8304
8ral_C,af3,10,6,-10.031,-48.447,0.7849,431,88,-385.1642,-38.416
8ral_C,af3,10,7,-21.5496,-61.6288,0.777,431,94,-394.3241,-40.0792
8ral_C,af3,10,8,-13.3964,-59.2105,0.7811,431,92,-394.5279,-45.8141
8ral_C,af3,10,9,14.313,-51.6246,0.7882,431,88,-223.361,-65.9376
8ral_C,af3,42,0,-20.0431,-69.4086,0.7751,431,92,-312.9438,-49.3655
8ral_C,af3,42,1,5.108,-43.4047,0.78,431,93,-334.162,-48.5127
8ral_C,af3,42,2,-16.5687,-59.049,0.7826,431,88,-424.1491,-42.4803
8ral_C,af3,42,3,-21.3472,-63.8642,0.7736,431,88,-408.9066,-42.517
8ral_C,af3,42,4,-11.8562,-68.3789,0.7611,431,102,-378.6005,-56.5227
8ral_C,af3,42,5,-8.943,-49.9061,0.7864,431,88,-387.6921,-40.9631
8ral_C,af3,42,6,-1.4318,-40.5398,0.7867,431,87,-363.8473,-39.108
8ral_C,af3,42,7,-18.5898,-69.8541,0.7854,431,91,-119.673,-51.2643
8ral_C,af3,42,8,13.718,-39.0802,0.7674,431,96,-317.1546,-52.7982
8ral_C,af3,42,9,-18.712,-55.2357,0.7805,431,88,-392.8967,-36.5237
8ral_C,af3,777,0,-17.1591,-54.9014,0.7911,431,88,-390.4115,-37.7423
8ral_C,af3,777,1,-15.7864,-65.884,0.7812,431,88,-201.7294,-50.0976
8ral_C,af3,777,2,-10.0588,-44.1689,0.7721,431,87,-72.2883,-34.1101
8ral_C,af3,777,3,-33.4041,-68.1577,0.7939,431,87,-420.5666,-34.7536
8ral_C,af3,777,4,-8.1368,-65.4552,0.7826,431,95,-411.9767,-57.3184
8ral_C,af3,777,5,-12.4639,-61.1544,0.77,431,88,-399.5305,-48.6905
8ral_C,af3,777,6,-35.8963,-67.6285,0.7867,431,88,-392.1262,-31.7322
8ral_C,af3,777,7,-3.8916,-48.5265,0.7865,431,88,-315.2981,-44.6349
8ral_C,af3,777,8,6.0919,-46.1641,0.7864,431,96,-413.8007,-52.256
8ral_C,af3,777,9,17.8753,-45.4836,0.7614,431,101,-349.1169,-63.3589
8ral_C,af3,25107,0,19.9978,-51.2986,0.7767,431,89,-292.9764,-71.2964
8ral_C,af3,25107,1,-23.408,-66.0978,0.7935,431,89,-128.4798,-42.6898
8ral_C,af3,25107,2,-22.3975,-58.421,0.785,431,88,-342.1667,-36.0235
8ral_C,af3,25107,3,35.0684,-67.3467,0.784,431,88,-169.0486,-102.4151
8ral_C,af3,25107,4,-24.0428,-55.2326,0.7888,431,87,-286.9636,-31.1898
8ral_C,af3,25107,5,3.4646,-42.654,0.7759,431,89,-318.42,-46.1186
8ral_C,af3,25107,6,-2.7782,-47.3251,0.7843,431,87,-254.4307,-44.5469
8ral_C,af3,25107,7,13.7921,-51.363,0.7703,431,89,-391.4197,-65.1551
8ral_C,af3,25107,8,-4.9539,-53.1895,0.7919,431,87,-370.2092,-48.2356
8ral_C,af3,25107,9,-10.4446,-58.6391,0.7839,431,90,-400.4567,-48.1945
8ral_C,af3,91791,0,-24.0361,-59.115,0.7923,431,89,-432.3898,-35.0789
8ral_C,af3,91791,1,-9.1676,-58.1556,0.7918,431,87,-185.4206,-48.988
8ral_C,af3,91791,2,-16.1089,-57.0728,0.7756,431,87,-349.8999,-40.9639
8ral_C,af3,91791,3,746.7639,423.4817,0.7309,431,101,343.3915,-323.2822
8ral_C,af3,91791,4,-13.0915,-58.4518,0.7828,431,88,-373.1765,-45.3603
8ral_C,af3,91791,5,3.9867,-56.0116,0.7683,431,99,-362.056,-59.9983
8ral_C,af3,91791,6,-9.7039,-45.6142,0.7754,431,88,-287.7403,-35.9103
8ral_C,af3,91791,7,-7.8174,-56.0579,0.7923,431,89,-412.8844,-48.2405
8ral_C,af3,91791,8,-12.0658,-66.1521,0.788,431,89,-420.9332,-54.0863
8ral_C,af3,91791,9,-0.9801,-53.3755,0.7746,431,88,-399.9273,-52.3954
8ral_C,af3,34897,0,-1.6487,-51.7417,0.7811,431,89,-331.0993,-50.093
8ral_C,af3,34897,1,-30.9419,-69.4242,0.7801,431,89,-290.0143,-38.4823
8ral_C,af3,34897,2,-23.9149,-62.1401,0.7792,431,88,-471.9739,-38.2252
8ral_C,af3,34897,3,1.5263,-53.6577,0.7846,431,95,-424.4987,-55.184
8ral_C,af3,34897,4,15.7194,-37.209,0.7692,431,98,-398.6659,-52.9284
8ral_C,af3,34897,5,-12.3119,-56.6078,0.7845,431,97,-399.384,-44.2959
8ral_C,af3,34897,6,-7.9249,-53.2587,0.781,431,88,-369.863,-45.3338
8ral_C,af3,34897,7,-24.2647,-70.9728,0.784,431,89,-297.0099,-46.7081
8ral_C,af3,34897,8,10.8938,-34.5877,0.7839,431,93,-429.4222,-45.4815
8ral_C,af3,34897,9,-3.4769,-51.108,0.7788,431,91,-335.4019,-47.6311
8ral_C,af3,9999,0,4.904,-38.2327,0.7788,431,88,-373.8986,-43.1367
8ral_C,af3,9999,1,-26.4232,-63.4102,0.7793,431,88,-363.1339,-36.987
8ral_C,af3,9999,2,-20.766,-59.3124,0.7929,431,88,-288.9177,-38.5464
8ral_C,af3,9999,3,3.5681,-35.2421,0.7883,431,88,-366.0335,-38.8102
8ral_C,af3,9999,4,-6.802,-66.916,0.7588,431,96,-402.619,-60.114
8ral_C,af3,9999,5,-11.3758,-52.198,0.7772,431,89,-362.4527,-40.8222
8ral_C,af3,9999,6,-19.3048,-56.854,0.7869,431,88,-408.8476,-37.5492
8ral_C,af3,9999,7,-15.3462,-66.5971,0.7888,431,89,-333.5502,-51.2509
8ral_C,af3,9999,8,-21.0077,-65.7195,0.787,431,89,-354.214,-44.7118
8ral_C,af3,9999,9,-13.8628,-55.8325,0.7848,431,88,-354.0666,-41.9697
8ral_C,af3,100,0,-24.0787,-61.8333,0.7813,431,88,-338.6794,-37.7546
8ral_C,af3,100,1,-32.743,-71.8721,0.7862,431,88,-458.7094,-39.1291
8ral_C,af3,100,2,-6.2762,-52.1157,0.7859,431,87,-367.3391,-45.8395
8ral_C,af3,100,3,-16.5946,-52.2455,0.7845,431,88,-379.6946,-35.6509
8ral_C,af3,100,4,-4.9334,-51.825,0.7925,431,88,-310.177,-46.8916
8ral_C,af3,100,5,-31.4011,-65.6413,0.7789,431,89,-360.3108,-34.2402
8ral_C,af3,100,6,-27.8524,-65.2449,0.7889,431,89,-345.5508,-37.3925
8ral_C,af3,100,7,16.9953,-56.3502,0.7879,431,89,-341.2353,-73.3455
8ral_C,af3,100,8,-15.1659,-55.4956,0.7787,431,88,-281.3494,-40.3297
8ral_C,af3,100,9,-9.8968,-54.4884,0.7925,431,88,-438.7765,-44.5916
8ral_C,af3,52,0,32.0678,-58.4033,0.7914,431,92,-411.7374,-90.4711
8ral_C,af3,52,1,-2.6556,-48.9965,0.7761,431,88,-423.0724,-46.3409
8ral_C,af3,52,2,-6.9062,-51.0097,0.7791,431,88,-408.5785,-44.1035
8ral_C,af3,52,3,2.8183,-37.223,0.7812,431,87,-338.6706,-40.0413
8ral_C,af3,52,4,-38.8874,-63.2368,0.7804,431,87,-373.2376,-24.3494
8ral_C,af3,52,5,-26.4507,-70.9535,0.7854,431,88,-388.7516,-44.5028
8ral_C,af3,52,6,-13.0859,-60.4842,0.7911,431,88,-346.5879,-47.3983
8ral_C,af3,52,7,-3.2119,-48.7767,0.7883,431,95,-397.0713,-45.5648
8ral_C,af3,52,8,-16.7294,-50.6418,0.7778,431,87,-419.5291,-33.9124
8ral_C,af3,52,9,-15.1908,-52.8282,0.7944,431,89,-419.7866,-37.6374
8ral_C,af3,2025,0,-16.3118,-66.896,0.7788,431,93,-450.7244,-50.5842
8ral_C,af3,2025,1,-0.0922,-40.3519,0.7918,431,88,-360.0258,-40.2597
8ral_C,af3,2025,2,14.6999,-71.231,0.7704,431,91,-411.9709,-85.9309
8ral_C,af3,2025,3,-0.0225,-49.6031,0.7955,431,91,-416.3615,-49.5806
8ral_C,af3,2025,4,-8.0824,-38.6744,0.7734,431,86,-339.096,-30.592
8ral_C,af3,2025,5,-26.6162,-61.1981,0.7876,431,88,-393.8461,-34.5819
8ral_C,af3,2025,6,-1.7264,-43.7545,0.7875,431,88,413.9292,-42.0281
8ral_C,af3,2025,7,-10.0278,-54.5781,0.7916,431,89,-300.567,-44.5503
8ral_C,af3,2025,8,-25.1942,-67.9506,0.7899,431,89,-401.5049,-42.7564
8ral_C,af3,2025,9,-4.4282,-37.3536,0.7883,431,87,-269.5655,-32.9254
8ral_C,af3,1000,0,-3.7885,-51.6841,0.7877,431,90,-429.264,-47.8956
8ral_C,af3,1000,1,-17.4569,-60.7079,0.7903,431,89,-290.3884,-43.251
8ral_C,af3,1000,2,-16.9003,-72.6476,0.7881,431,88,-370.1248,-55.7473
8ral_C,af3,1000,3,-13.749,-61.4981,0.792,431,88,-321.9735,-47.7491
8ral_C,af3,1000,4,-18.1481,-65.4247,0.7799,431,88,-337.9529,-47.2766
8ral_C,af3,1000,5,-16.6118,-71.2377,0.7825,431,97,179.7573,-54.6259
8ral_C,af3,1000,6,-16.6114,-64.6718,0.7884,431,89,-388.7841,-48.0604
8ral_C,af3,1000,7,-18.0886,-64.0752,0.7809,431,89,-442.8073,-45.9866
8ral_C,af3,1000,8,34.3768,-61.2407,0.7791,431,99,-348.0595,-95.6175
8ral_C,af3,1000,9,-8.7209,-43.3306,0.784,431,88,-204.5663,-34.6097
8rbu_C,af3,1,0,25.1307,-6.4,0.6765,475,71,61.3572,-31.5307
8rbu_C,af3,1,1,13.6807,-27.7607,0.6696,475,71,87.736,-41.4414
8rbu_C,af3,1,2,13.7245,-14.8952,0.6567,475,72,66.8509,-28.6197
8rbu_C,af3,1,3,43.1504,4.9211,0.657,475,71,48.7024,-38.2293
8rbu_C,af3,1,4,25.4257,-25.8679,0.6812,475,71,152.1252,-51.2936
8rbu_C,af3,1,5,100.187,-9.3739,0.6032,475,69,35.4919,-109.5609
8rbu_C,af3,1,6,82.1107,31.2972,0.6696,475,71,8.6732,-50.8135
8rbu_C,af3,1,7,4.2671,-29.9705,0.6826,475,72,-88.1679,-34.2376
